z,n,element,radius,radius_uncert,abundance,abundance_uncert,is_stable,half_life,half_life_uncert,isospin,decay_1,decay_1_pct,decay_1_pct_uncert,decay_2,decay_2_pct,decay_2_pct_uncert,decay_3,decay_3_pct,decay_3_pct_uncert,magnetic_dipole,magnetic_dipole_uncert,electric_quadrupole,electric_quadrupole_uncert,atomic_mass,atomic_mass_uncert,mass_excess,mass_excess_uncert
13,19,Al,,,,,FALSE,0.033,0.0002,,B-,100,,B-N,0.7,0.5,,,,1.953,0.002,0.0255,0.0003,31988084.338,7.700,-11099.368,7.173
13,20,Al,,,,,FALSE,0.0417,0.0002,,B-,100,,B-N,8.5,0.7,,,,4.09,0.005,0.141,0.003,32990877.685,7.500,-8497.382,6.986
13,21,Al,,,,,FALSE,0.0563,0.0005,,B-,100,,B-N,26,4,,,,2.157,0.016,0.038,0.005,33996781.924,2.259,-2997.619,2.105
13,22,Al,,,,,FALSE,0.0383,0.0004,,B-,100,,B-N,38,2,B-2N,0,,,,,,34999759.816,7.900,-223.730,7.359
13,23,Al,,,,,FALSE,0.09,0.04,,B-,100,,B-N,31,,,,,,,,,36006388,160.500,5950.384,149.505
13,24,Al,,,,,FALSE,0.0107,0.0013,,B-,100,,B-N,,,,,,,,,,37010531,193.500,9809.564,180.244
13,25,Al,,,,,FALSE,0.009,0.0007,,B-N,,,B-2N,,,B-,,,,,,,38017681,161,16470,150
13,26,Al,,,,,FALSE,0.0076,0.0016,,B-,100,,B-2N,,,B-N,,,,,,,39023070,322,21490,300
13,27,Al,,,,,FALSE,0.00000026,,,B-,100,,B-2N,,,B-N,,,,,,,40030940,322,28820,300
13,28,Al,,,,,FALSE,,,,B-,100,,B-N,,,,,,,,,,41037134,429,34590,400
13,29,Al,,,,,FALSE,0.00000017,,,B-,,,B-N,,,B-2N,,,,,,,42045078,537,41990,500
13,30,Al,,,,,FALSE,0.00000017,,,B-,,,B-N,,,B-2N,,,,,,,43051820,644,48270,600
14,8,Si,,,,,FALSE,0.029,0.002,,EC+B+,100,,B+P,32,4,,,,,,,,22036114,537,33640,500
14,9,Si,,,,,FALSE,0.0423,0.0004,,EC+B+,100,,ECP,88,,EC2P,3.6,0.4,,,,,23025711,537,23950,500
14,10,Si,,,,,FALSE,0.1413,0.0015,,EC+B+,100,,ECP,32.4,1.3,,,,,,,,24011535.43,20.904,10745.186,19.472
14,11,Si,,,,,FALSE,0.22,0.003,,EC+B+,100,,B+P,35,2,,,,,,,,25004108.798,10.735,3827.322,10.000
14,12,Si,,,,,FALSE,2.2453,0.0007,1,EC+B+,100,,,,,,,,,,,,25992333.818,0.115,-7141.003,0.108
14,13,Si,,,,,FALSE,4.15,0.04,,EC+B+,100,,,,,,,,-0.8652,0.0003,0.063,0.014,26986704.687,0.115,-12384.505,0.107
14,14,Si,3.1224,0.0024,92.2545,0.0037,TRUE,,,,,,,,,,,,,,,,,27976926.53442,0.00055,-21492.79711,0.00051
14,15,Si,3.1176,0.0052,4.672,0.016,TRUE,,,,,,,,,,,,,-0.555052,0.000003,,,28976494.66434,0.00060,-21895.08154,0.00056
14,16,Si,3.1336,0.0040,3.0735,0.0021,TRUE,,,,,,,,,,,,,0.9,0.2,-0.05,0.06,29973770.137,0.023,-24432.962,0.022
14,17,Si,,,,,FALSE,9434.4,12,,B-,100,,,,,,,,,,,,30975363.196,0.046,-22949.037,0.043
14,18,Si,,,,,FALSE,4954437378.010940,220898481.822144,,B-,100,,,,,,,,,,,,31974151.538,0.320,-24077.689,0.298
14,19,Si,,,,,FALSE,6.11,0.21,,B-,100,,,,,,,,1.21,0.03,,,32977976.964,0.750,-20514.328,0.699
14,20,Si,,,,,FALSE,2.77,0.2,,B-,100,,,,,,,,,,,,33978538.045,0.860,-19991.684,0.801
14,21,Si,,,,,FALSE,0.78,0.12,,B-,100,,B-N,5,,,,,-1.639,0.004,,,34984550.111,38.494,-14391.480,35.857
14,22,Si,,,,,FALSE,0.45,0.06,,B-,100,,B-N,10,,,,,,,,,35986649.271,77.077,-12436.125,71.797
14,23,Si,,,,,FALSE,0.09,0.06,,B-,100,,B-N,17,13,B-2N,,,,,,,36992945.191,122.179,-6571.512,113.809
14,24,Si,,,,,FALSE,0.063,0.008,,B-,100,,B-N,25,10,,,,,,,,37995523,112.500,-4170.299,104.793
14,25,Si,,,,,FALSE,0.0475,0.002,,B-,100,,B-2N,,,B-N,,,,,,,39002491,145.500,2320.352,135.532
14,26,Si,,,,,FALSE,0.033,0.001,,B-,100,,B-2N,,,B-N,,,,,,,40006083.641,130.962,5666.876,121.991
14,27,Si,,,,,FALSE,0.02,0.0025,,B-,100,,B-N,0,,,,,,,,,41014171,322,13200,300
14,28,Si,,,,,FALSE,0.0125,0.0035,,B-,100,,B-N,,,B-2N,,,,,,,42018078,322,16840,300
14,29,Si,,,,,FALSE,0.00000006,,,B-,,,B-N,,,B-2N,,,,,,,43026119,429,24330,400
14,30,Si,,,,,FALSE,0.00000036,,,B-,100,,B-N,,,,,,,,,,44031466,537,29310,500
15,10,P,,,,,FALSE,0.00000003,,,P,100,,,,,,,,,,,,25021675,429,20190,400
15,11,P,,,,,FALSE,0.0437,0.0006,2,EC+B+,100,,ECP,36.8,2,EC2P,2.16,0.24,,,,,26011780,210,10973,196
15,12,P,,,,,FALSE,0.26,0.08,,EC+B+,100,,B+P,0.07,,,,,,,,,26999292.499,9.662,-659.032,9.001
15,13,P,,,,,FALSE,0.2703,0.0005,,EC+B+,100,,ECP,0.0013,0.0004,ECA,0.00086,0.00025,0.312,0.003,0.137,0.014,27992326.46,1.231,-7147.856,1.147
15,14,P,,,,,FALSE,4.142,0.015,,EC+B+,100,,,,,,,,1.2344,0.0003,,,28981800.368,0.385,-16952.849,0.359
15,15,P,,,,,FALSE,149.88,0.24,,EC+B+,100,,,,,,,,,,,,29978313.49,0.069,-20200.856,0.065
15,16,P,3.1889,0.0019,100,,TRUE,,,,,,,,,,,,,1.130925,0.000005,,,30973761.99768,0.00080,-24440.54442,0.00075
15,17,P,,,,,FALSE,1232755.2,432,,B-,100,,,,,,,,-0.2528,0.0002,,,31973907.643,0.042,-24304.876,0.040
15,18,P,,,,,FALSE,2190240,9504,,B-,100,,,,,,,,,,,,32971725.692,1.170,-26337.350,1.090
15,19,P,,,,,FALSE,12.43,0.1,,B-,100,,,,,,,,,,,,33973645.886,0.870,-24548.702,0.810
15,20,P,,,,,FALSE,47.3,0.8,,B-,100,,,,,,,,,,,,34973314.045,2.003,-24857.809,1.866
15,21,P,,,,,FALSE,5.6,0.3,,B-,100,,,,,,,,,,,,35978259.61,14.078,-20251.045,13.114
15,22,P,,,,,FALSE,2.31,0.13,,B-,100,,,,,,,,,,,,36979606.942,40.738,-18996.012,37.948
15,23,P,,,,,FALSE,0.64,0.14,,B-,100,,B-N,12,5,,,,,,,,37984303.105,77.918,-14621.565,72.581
15,24,P,,,,,FALSE,0.28,0.04,,B-,100,,B-N,26,8,,,,,,,,38986285.865,120.929,-12774.636,112.645
15,25,P,,,,,FALSE,0.15,0.008,,B-,100,,B-N,15.8,2.1,B-2N,,,,,,,39991262.221,89.755,-8139.189,83.607
15,26,P,,,,,FALSE,0.101,0.005,,B-,100,,B-N,30,10,,,,,,,,40994654,129.000,-4979.767,120.163
15,27,P,,,,,FALSE,0.0485,0.0015,,B-,100,,B-N,50,20,B-2N,,,,,,,42001172.14,101.996,1091.842,95.009
15,28,P,,,,,FALSE,0.0365,0.0015,,B-,100,,B-N,100,,B-2N,,,,,,,43005411,322,5040,300
15,29,P,,,,,FALSE,0.0185,0.0025,,B-,,,B-N,,,,,,,,,,44011927,429,11110,400
15,30,P,,,,,FALSE,0.0000002,,,B-,,,,,,,,,,,,,45017134,537,15960,500
15,31,P,,,,,FALSE,,,,B-,100,,,,,,,,,,,,46024520,537,22840,500
16,10,S,,,,,FALSE,0.000000079,,,P,,,,,,,,,,,,,26029716,644,27680,600
16,11,S,,,,,FALSE,0.0155,0.0015,,EC+B+,100,,B+P,2.3,0.9,B+2P,1.1,0.5,,,,,27018777,430,17491,400
16,12,S,,,,,FALSE,0.125,0.01,,EC+B+,100,,ECP,20.7,2,,,,,,,,28004372.762,171.767,4073.203,160.000
16,13,S,,,,,FALSE,0.188,0.004,,EC+B+,100,,ECP,47,5,,,,,,,,28996678,14.000,-3094.423,13.041
16,14,S,,,,,FALSE,1.178,0.005,,EC+B+,100,,,,,,,,,,,,29984906.77,0.221,-14059.254,0.206
16,15,S,,,,,FALSE,2.5534,0.0018,,EC+B+,100,,,,,,,,0.48793,0.00008,,,30979557.002,0.246,-19042.531,0.229
16,16,S,3.2611,0.0018,94.850,0.255,TRUE,,,,,,,,,,,,,,,,,31972071.17354,0.00141,-26015.53714,0.00131
16,17,S,,,0.763,0.020,TRUE,,,1/2,,,,,,,,,,0.64325,0.00002,-0.694,0.004,32971458.90862,0.00144,-26585.85830,0.00134
16,18,S,3.2847,0.0021,4.365,0.235,TRUE,,,,,,,,,,,,,1,0.2,0.04,0.03,33967867.011,0.047,-29931.689,0.045
16,19,S,,,,,FALSE,7548768,3456,,B-,100,,,,,,,,1,0.04,-0.483,0.003,34969032.321,0.043,-28846.210,0.040
16,20,S,3.2985,0.0024,0.0158,0.0017,TRUE,,,,,,,,,,,,,,,,,35967080.692,0.201,-30664.141,0.188
16,21,S,,,,,FALSE,303,1.2,,B-,100,,,,,,,,,,,,36971125.5,0.212,-26896.426,0.198
16,22,S,,,,,FALSE,10218,42,,B-,100,,,,,,,,,,,,37971163.3,7.699,-26861.216,7.172
16,23,S,,,,,FALSE,11.5,0.5,,B-,100,,,,,,,,,,,,38975133.85,53.677,-23162.672,50.000
16,24,S,,,,,FALSE,8.8,2.2,,B-,100,,,,,,,,-0.02,0.12,,,39975482.561,4.274,-22837.850,3.982
16,25,S,,,,,FALSE,1.99,0.05,,B-,100,,B-N,,,,,,,,,,40979593.451,4.400,-19008.580,4.099
16,26,S,,,,,FALSE,1.016,0.015,,B-,100,,B-N,4,,,,,,,,,41981065.1,3.000,-17637.748,2.794
16,27,S,,,,,FALSE,0.265,0.015,,B-,100,,B-N,40,10,,,,1.11,0.014,0.23,0.03,42986907.635,5.335,-12195.461,4.970
16,28,S,,,,,FALSE,0.1,0.001,,B-,100,,B-N,18,3,,,,,,,,43990118.846,5.600,-9204.236,5.216
16,29,S,,,,,FALSE,0.068,0.002,,B-,100,,B-N,54,,,,,,,,,44996414,322,-3340,300
16,30,S,,,,,FALSE,0.05,0.008,,B-,100,,,,,,,,,,,,46000687,429,640,400
16,32,S,,,,,FALSE,,,,B-,,,,,,,,,,,,,48013301,537,12390,500
17,12,Cl,,,,,FALSE,0.00000002,,,P,100,,,,,,,,,,,,29015053,203,14022,189
17,13,Cl,,,,,FALSE,0.00000003,,,P,,,,,,,,,,,,,30005018.333,25.631,4674.548,23.876
17,14,Cl,,,,,FALSE,0.19,0.001,,EC+B+,100,,ECP,2.4,0.2,,,,,,,,30992448.097,3.700,-7034.552,3.447
17,15,Cl,,,,,FALSE,0.298,0.001,,EC+B+,100,,ECA,0.054,0.008,ECP,0.026,0.005,1.115,0.006,,,31985684.605,0.603,-13334.706,0.562
17,16,Cl,,,,,FALSE,2.511,0.004,,EC+B+,100,,,,,,,,0.7547,0.0003,,,32977451.988,0.419,-21003.340,0.391
17,17,Cl,,,,,FALSE,1.5266,0.0004,,EC+B+,100,,,,,,,,,,,,33973762.49,0.052,-24440.086,0.049
17,18,Cl,3.3654,0.0191,75.80,0.17,TRUE,,,,,,,,,,,,,0.8217,0.00002,-0.0817,0.0008,34968852.694,0.038,-29013.532,0.035
17,19,Cl,,,,,FALSE,9508101796144.57,47335388961.888,,B-,98.1,0.1,EC+B+,1.9,0.1,,,,1.2849,0.0003,-0.178,0.004,35968306.822,0.038,-29522.008,0.036
17,20,Cl,3.3840,0.0170,24.20,0.17,TRUE,,,,,,,,,,,,,0.684,0.00001,-0.0644,0.0006,36965902.573,0.055,-31761.552,0.052
17,21,Cl,,,,,FALSE,2233.8,0.84,,B-,100,,,,,,,,2.05,0.02,,,37968010.408,0.105,-29798.116,0.098
17,22,Cl,,,,,FALSE,3372,36,,B-,100,,,,,,,,,,,,38968008.151,1.859,-29800.218,1.732
17,23,Cl,,,,,FALSE,81,1.8,,B-,100,,,,,,,,,,,,39970415.466,34.423,-27557.818,32.066
17,24,Cl,,,,,FALSE,38.4,0.8,,B-,100,,,,,,,,,,,,40970684.525,73.777,-27307.192,68.723
17,25,Cl,,,,,FALSE,6.8,0.3,,B-,100,,,,,,,,,,,,41973342,64.000,-24831.770,59.616
17,26,Cl,,,,,FALSE,3.13,0.09,,B-,100,,,,,,,,,,,,42974063.7,66.407,-24159.510,61.859
17,27,Cl,,,,,FALSE,0.56,0.11,,B-,100,,B-N,8,,,,,-0.5498,0.0004,,,43978014.918,91.859,-20478.973,85.566
17,28,Cl,,,,,FALSE,0.413,0.025,,B-,100,,B-N,24,4,,,,,,,,44980394.353,146.177,-18262.544,136.163
17,29,Cl,,,,,FALSE,0.232,0.002,,B-,100,,B-N,60,9,,,,,,,,45985254.926,104.400,-13734.949,97.249
17,30,Cl,,,,,FALSE,0.101,0.006,,B-,100,,B-N,3,,,,,,,,,46989715,215,-9580,200
17,31,Cl,,,,,FALSE,,,,B-,,,,,,,,,,,,,47995405,537,-4280,500
17,32,Cl,,,,,FALSE,0.00000017,,,B-,,,,,,,,,,,,,49000794,429,740,400
17,33,Cl,,,,,FALSE,,,,B-,100,,B-N,,,B-2N,,,,,,,50008266,429,7700,400
17,34,Cl,,,,,FALSE,,,,B-,100,,,,,,,,,,,,51015341,751,14290,700
17,35,Cl,,,,,FALSE,,,,B-,100,,B-6N,,,B-5N,,,,,,,52024004,751,22360,700
18,12,Ar,,,,,FALSE,0.00000000001,,,2P,100,,,,,,,,,,,,30023694,192,22071,179
18,13,Ar,,,,,FALSE,0.015,0.0003,,EC+B+,100,,B+P,68.3,0.3,B+2P,8.9,0.2,,,,,31012158,215,11325,200
18,14,Ar,3.3468,0.0062,,,FALSE,0.098,0.002,,EC+B+,100,,ECP,35.58,0.22,,,,,,,,31997637.824,1.900,-2200.352,1.770
18,15,Ar,3.3438,0.0058,,,FALSE,0.173,0.002,,EC+B+,100,,ECP,38.7,1,,,,-0.723,0.006,,,32989925.545,0.430,-9384.295,0.401
18,16,Ar,3.3654,0.0040,,,FALSE,0.8438,0.0004,,EC+B+,100,,,,,,,,,,,,33980270.092,0.083,-18378.293,0.078
18,17,Ar,3.3636,0.0042,,,FALSE,1.7756,0.001,,EC+B+,100,,,,,,,,0.632,0.0002,-0.084,0.015,34975257.719,0.730,-23047.289,0.680
18,18,Ar,3.3905,0.0023,0.3336,0.0210,TRUE,,,,,,,,,,,,,1,0.4,0.11,0.06,35967545.106,0.028,-30231.542,0.027
18,19,Ar,3.3908,0.0022,,,FALSE,3024950.4,1641.6,,EC,100,,,,,,,,1.146,0.005,0.076,0.003,36966776.301,0.221,-30947.679,0.207
18,20,Ar,3.4028,0.0019,0.0629,0.0070,TRUE,,,,,,,,,,,,,0.48,0.24,,,37962732.102,0.209,-34714.827,0.195
18,21,Ar,3.4093,0.0031,,,FALSE,8457256161.190660,252455407.796736,,B-,100,,,,,,,,-1.59,0.015,-0.116,0.002,38964313.037,5.367,-33242.195,5.000
18,22,Ar,3.4274,0.0026,99.6035,0.0250,TRUE,,,,,,,,,,,,,-0.04,0.06,0.01,0.04,39962383.12204,0.00234,-35039.89997,0.00218
18,23,Ar,3.4251,0.0030,,,FALSE,6576.6,2.4,,B-,100,,,,,,,,-1.31,0.008,-0.042,0.004,40964500.57,0.372,-33067.510,0.347
18,24,Ar,3.4414,0.0041,,,FALSE,1038222864.5640800,34712618.5720512,,B-,100,,,,,,,,,,,,41963045.737,6.200,-34422.678,5.775
18,25,Ar,3.4354,0.0039,,,FALSE,322.2,3.6,,B-,100,,,,,,,,-1.022,0.006,0.142,0.014,42965636.056,5.700,-32009.811,5.310
18,26,Ar,3.4454,0.0046,,,FALSE,712.2,3,,B-,100,,,,,,,,,,,,43964923.814,1.700,-32673.260,1.584
18,27,Ar,,,,,FALSE,21.48,0.15,,B-,100,,,,,,,,,,,,44968039.731,0.550,-29770.801,0.512
18,28,Ar,3.4377,0.0044,,,FALSE,8.4,0.6,,B-,100,,,,,,,,,,,,45968039.244,2.500,-29771.255,2.329
18,29,Ar,,,,,FALSE,1.23,0.03,,B-,100,,B-N,0.2,,,,,,,,,46972767.112,1.300,-25367.274,1.211
18,30,Ar,,,,,FALSE,0.416,0.019,,B-,100,,B-N,38,6,,,,,,,,47976001,18.000,-22354.927,16.767
18,31,Ar,,,,,FALSE,0.17,0.05,,B-,100,,B-N,65,20,,,,,,,,48981685,429,-17060,400
18,32,Ar,,,,,FALSE,0.106,0.006,,B-,100,,B-N,37,7,B-2N,,,,,,,49985797,537,-13230,500
18,33,Ar,,,,,FALSE,,,,B-,100,,,,,,,,,,,,50993033,429,-6490,400
18,34,Ar,,,,,FALSE,,,,B-,100,,B-2N,,,B-3N,,,,,,,51998519,644,-1380,600
18,35,Ar,,,,,FALSE,0.00000062,,,B-2N,,,B-N,,,B-,,,,,,,53007290,750,6791,699
19,12,K,,,,,FALSE,0.00000000001,,,P,100,,,,,,,,,,,,31036780,322,34260,300
19,14,K,,,,,FALSE,0.000000025,,,P,,,,,,,,,,,,,33008095,215,7540,200
19,15,K,,,,,FALSE,0.000000025,,,P,,,,,,,,,,,,,33998690,210,-1220,196
19,16,K,,,,,FALSE,0.178,0.008,,EC+B+,100,,ECP,0.37,0.15,,,,0.392,0.007,,,34988005.406,0.550,-11172.893,0.512
19,17,K,,,,,FALSE,0.341,0.003,,EC+B+,100,,ECP,0.048,0.014,ECA,0.0034,0.0013,0.548,0.001,,,35981301.887,0.349,-17417.182,0.325
19,18,K,,,,,FALSE,1.225,0.007,,EC+B+,100,,,,,,,,0.20321,0.00006,0.109,0.004,36973375.89,0.100,-24800.201,0.094
19,19,K,3.4264,0.0051,,,FALSE,459.06,1.14,,EC+B+,100,,,,,,,,1.371,0.006,,,37969081.114,0.209,-28800.760,0.195
19,20,K,3.4349,0.0019,93.2581,0.0044,TRUE,,,,,,,,,,,,,0.39147,0.000008,0.603,0.006,38963706.48482,0.00489,-33807.19535,0.00456
19,21,K,3.4381,0.0028,0.0117,0.0001,FALSE,3.93830436162908E+16,94670777923776,,B-,89.28,0.11,EC+B+,10.72,0.11,,,,-1.29797,0.00003,-0.75,0.008,39963998.165,0.060,-33535.497,0.056
19,22,K,3.4518,0.0055,6.7302,0.0044,TRUE,,,,,,,,,,,,,0.214872,0.000005,0.734,0.007,40961825.25611,0.00403,-35559.54880,0.00376
19,23,K,3.4517,0.0070,,,FALSE,44478,25.2,,B-,100,,,,,,,,-1.1425,0.0006,,,41962402.305,0.113,-35022.031,0.106
19,24,K,3.4556,0.0086,,,FALSE,80280,360,,B-,100,,,,,,,,0.1633,0.0008,,,42960734.701,0.440,-36575.394,0.410
19,25,K,3.4563,0.0101,,,FALSE,1327.8,11.4,,B-,100,,,,,,,,-0.856,0.004,,,43961586.984,0.450,-35781.498,0.419
19,26,K,3.4605,0.0118,,,FALSE,1068.6,36.6,,B-,100,,,,,,,,0.1734,0.0008,,,44960691.491,0.560,-36615.643,0.522
19,27,K,3.4558,0.0126,,,FALSE,105,10,,B-,100,,,,,,,,-1.051,0.006,,,45961981.584,0.780,-35413.929,0.727
19,28,K,3.4534,0.0138,,,FALSE,17.5,0.24,9/2,B-,100,,,,,,,,1.933,0.009,,,46961661.612,1.500,-35711.982,1.397
19,29,K,,,,,FALSE,6.8,0.2,,B-,100,,B-N,1.14,0.15,,,,,,,,47965341.184,0.830,-32284.482,0.773
19,30,K,,,,,FALSE,1.26,0.05,,B-,100,,B-N,86,9,,,,1.3386,0.0008,,,48968210.753,0.860,-29611.496,0.801
19,31,K,,,,,FALSE,0.472,0.004,,B-,100,,B-N,29,3,B-2N,,,,,,,49972380.015,8.300,-25727.853,7.731
19,32,K,,,,,FALSE,0.365,0.005,,B-,100,,B-N,65,8,,,,0.513,0.002,,,50975828.664,14.000,-22515.457,13.041
19,33,K,,,,,FALSE,0.11,0.006,,B-,100,,B-N,74,9,B-2N,2.3,0.3,,,,,51981602,36.000,-17137.628,33.534
19,34,K,,,,,FALSE,0.03,0.005,,B-,100,,B-N,67,,B-2N,17,,,,,,52986800,120.000,-12295.722,111.779
19,35,K,,,,,FALSE,0.01,0.005,,B-,100,,B-2N,,,B-N,,,,,,,53994471,429,-5150,400
19,36,K,,,,,FALSE,,,,B-,100,,B-N,,,B-4N,,,,,,,55000505,537,470,500
19,37,K,,,,,FALSE,,,,B-,100,,B-N,,,B-2N,,,,,,,56008567,644,7980,600
20,14,Ca,,,,,FALSE,0.000000035,,,P,,,2P,,,,,,,,,,34015985,322,14890,300
20,15,Ca,,,,,FALSE,0.0257,0.0002,,EC+B+,100,,ECP,95.9,1.4,EC2P,4.1,0.6,,,,,35005572,215,5190,200
20,16,Ca,,,,,FALSE,0.1012,0.002,,EC+B+,100,,ECP,51.2,1,,,,,,,,35993074.388,42.941,-6451.166,40.000
20,17,Ca,,,,,FALSE,0.1811,0.001,,EC+B+,100,,ECP,82.1,0.7,,,,,,,,36985897.849,0.680,-13136.070,0.634
20,18,Ca,,,,,FALSE,0.44376,0.00035,,EC+B+,100,,,,,,,,,,,,37976319.223,0.208,-22058.503,0.194
20,19,Ca,3.4595,0.0025,,,FALSE,0.8603,0.001,,EC+B+,100,,,,,,,,1.0214,0.00016,0.038,0.003,38970710.811,0.640,-27282.707,0.596
20,20,Ca,3.4776,0.0019,96.941,0.156,TRUE,,,,,,,,,,,,,1.6,0.3,,,39962590.85,0.022,-34846.402,0.020
20,21,Ca,3.4780,0.0019,,,FALSE,3136758441874.450,47335388961.888,,EC,100,,,,,,,,-1.59443,0.00007,-0.0665,0.0018,40962277.905,0.147,-35137.908,0.138
20,22,Ca,3.5081,0.0021,0.647,0.023,TRUE,,,,,,,,,,,,,0.08,0.12,-0.19,0.08,41958617.78,0.159,-38547.293,0.148
20,23,Ca,3.4954,0.0019,0.135,0.010,TRUE,,,,,,,,,,,,,-1.31733,0.00006,-0.0408,0.0008,42958766.381,0.244,-38408.873,0.227
20,24,Ca,3.5179,0.0021,2.086,0.110,TRUE,,,,,,,,,,,,,,,,,43955481.489,0.348,-41468.730,0.325
20,25,Ca,3.4944,0.0021,,,FALSE,14049504,7776,,B-,100,,,,,,,,-1.3264,0.0013,0.038,0.012,44956186.27,0.392,-40812.230,0.365
20,26,Ca,3.4953,0.0020,0.004,0.003,TRUE,,,,,,,,,,,,,,,,,45953687.726,2.398,-43139.610,2.234
20,27,Ca,3.4783,0.0024,,,FALSE,391910.4,259.2,7/2,B-,100,,,,,,,,-1.4064,0.0011,0.084,0.006,46954541.134,2.384,-42344.665,2.221
20,28,Ca,3.4771,0.0020,0.187,0.021,FALSE,9.15150853263168E+26,8.36258538326688E+26,,2B-,78,,2B-,74,,B-,22,,,,,,47952522.654,0.018,-44224.868,0.018
20,29,Ca,,,,,FALSE,523.08,0.36,,B-,100,,,,,,,,-1.3799,0.0008,-0.036,0.003,48955662.625,0.190,-41300.003,0.178
20,30,Ca,3.5168,0.0064,,,FALSE,13.45,0.05,,B-,100,,,,,,,,,,,,49957499.215,1.700,-39589.230,1.584
20,31,Ca,,,,,FALSE,10,0.8,,B-,100,,B-N,,,,,,-1.0496,0.0011,0.036,0.012,50960995.663,0.560,-36332.310,0.522
20,32,Ca,,,,,FALSE,4.6,0.3,,B-,100,,B-N,,,,,,,,,,51963213.646,0.720,-34266.272,0.671
20,33,Ca,,,,,FALSE,0.461,0.09,,B-,100,,B-N,40,10,,,,,,,,52968451,47.000,-29387.707,43.780
20,34,Ca,,,,,FALSE,0.107,0.014,,B-,100,,B-2N,,,B-N,,,,,,,53972989,52.000,-25160.587,48.438
20,35,Ca,,,,,FALSE,0.022,0.002,,B-,100,,B-2N,,,B-N,,,,,,,54979978,172.000,-18650.375,160.217
20,36,Ca,,,,,FALSE,0.011,0.002,,B-,100,,B-N,,,B-3N,,,,,,,55985496,268.000,-13510.390,249.640
20,37,Ca,,,,,FALSE,0.00000062,,,B-2N,,,B-N,,,B-,,,,,,,56992958,429,-6560,400
20,38,Ca,,,,,FALSE,0.00000062,,,B-N,,,B-,,,,,,,,,,57998357,537,-1530,500
21,17,Sc,,,,,FALSE,,,,P,,,,,,,,,,,,,37995438,215,-4249,200
21,18,Sc,,,,,FALSE,0.0000003,,,P,100,,,,,,,,,,,,38984784.953,25.765,-14172.726,24.000
21,19,Sc,,,,,FALSE,0.1823,0.0007,1,EC+B+,100,,ECP,0.44,0.07,ECA,0.017,0.005,,,,,39977967.275,3.036,-20523.353,2.828
21,20,Sc,,,,,FALSE,0.5963,0.0017,,EC+B+,100,,,,,,,,5.4283,0.0014,-0.145,0.003,40969251.163,0.083,-28642.360,0.077
21,21,Sc,3.5702,0.0238,,,FALSE,0.68079,0.00028,1,EC+B+,100,,,,,,,,,,,,41965516.686,0.165,-32121.003,0.154
21,22,Sc,3.5575,0.0147,,,FALSE,14007.6,43.2,,EC+B+,100,,,,,,,,4.526,0.01,-0.27,0.05,42961150.425,1.999,-36188.150,1.863
21,23,Sc,3.5432,0.0016,,,FALSE,14292,144,,EC+B+,100,,,,,,,,2.498,0.005,0.1,0.05,43959402.818,1.884,-37816.035,1.756
21,24,Sc,3.5459,0.0025,100,,TRUE,,,,,,,,,,,,,4.754,0.00008,-0.22,0.002,44955907.051,0.712,-41072.321,0.663
21,25,Sc,3.5243,0.0089,,,FALSE,7239456,3456,,B-,100,,,,,,,,3.04,0.008,0.119,0.006,45955167.034,0.720,-41761.643,0.671
21,26,Sc,,,,,FALSE,289370.88,51.84,5/2,B-,100,,,,,,,,5.34,0.02,-0.22,0.03,46952402.444,2.072,-44336.842,1.931
21,27,Sc,,,,,FALSE,157356,324,,B-,100,,,,,,,,3.737,0.012,,,47952222.903,5.313,-44504.083,4.950
21,28,Sc,,,,,FALSE,3430.8,7.8,,B-,100,,,,,,,,5.61,0.03,,,48950013.159,2.434,-46562.447,2.268
21,29,Sc,,,,,FALSE,102.5,0.5,,B-,100,,,,,,,,,,,,49952187.437,2.700,-44537.120,2.515
21,30,Sc,,,,,FALSE,12.4,0.1,,B-,100,,B-N,,,,,,,,,,50953568.838,2.700,-43250.353,2.515
21,31,Sc,,,,,FALSE,8.2,0.2,,B-,100,,,,,,,,,,,,51956496.17,3.300,-40523.560,3.074
21,32,Sc,,,,,FALSE,2.6,0.4,,B-,100,,B-N,,,,,,,,,,52958379.173,19.000,-38769.555,17.698
21,33,Sc,,,,,FALSE,0.526,0.015,,B-,100,,B-N,16,9,,,,,,,,53963029.359,15.000,-34437.934,13.973
21,34,Sc,,,,,FALSE,0.096,0.002,,B-,100,,B-N,17,7,,,,,,,,54966889.637,67.000,-30842.108,62.411
21,35,Sc,,,,,FALSE,0.026,0.006,,B-,100,,B-N,,,B-2N,,,,,,,55972607.611,278.761,-25515.848,259.665
21,36,Sc,,,,,FALSE,0.013,0.004,,B-,100,,B-2N,,,B-N,,,,,,,56977048,193.000,-21379.653,179.778
21,37,Sc,,,,,FALSE,0.012,0.005,,B-,100,,B-N,,,,,,,,,,57983382,204.000,-15479.569,190.025
21,38,Sc,,,,,FALSE,,,,B-,100,,B-N,,,,,,,,,,58988374,268.000,-10829.550,249.640
21,40,Sc,,,,,FALSE,,,,B-,100,,B-4N,,,B-N,,,,,,,61000537,644,500,600
22,16,Ti,,,,,FALSE,0.00000012,,,2P,,,,,,,,,,,,,38012206,322,11370,300
